FECHA,HORA,LATITUD,LONGITUD,ALTITUD,GPS,VELOCIDAD,RUMBO,BATERIA BACKUP (%),BATERIA PRINCIPAL (MV),MOTIVO,DATOS,RECORRIDO,GRABACION,PTA CABINA,PTA CARGA
2018-06-23,12:54:06,"9,989413","-84,239887",859,1,"0,00",237,90,13851,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13530700,2018-06-23 12:54:17,SI,SI
2018-06-23,12:53:06,"9,991190","-84,237192",871,1,"20,40",234,90,13964,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13530400,2018-06-23 12:53:33,SI,SI
2018-06-23,12:52:06,"9,992725","-84,234140",874,1,"16,40",269,90,13941,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13530000,2018-06-23 12:53:32,SI,SI
2018-06-23,12:51:39,"9,992254","-84,233882",877,3,"13,50",340,,0,Puesta en marcha del Vehículo,,0,2018-06-23 12:53:32,SI,SI
2018-06-23,12:51:09,"9,991400","-84,233600",875,1,"12,40",10,90,13953,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529800,2018-06-23 12:53:32,SI,SI
2018-06-23,12:50:18,"9,991029","-84,233078",878,1,"0,00",16,90,13765,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529700,2018-06-23 12:53:31,SI,SI
2018-06-23,12:50:06,"9,991020","-84,233105",871,1,"0,00",16,,0,encendido del vehiculo,,13529700,2018-06-23 12:53:34,SI,SI
2018-06-23,11:44:49,"9,991020","-84,233105",871,3,"0,00",16,,0,Transmisión de datos transparente,,0,2018-06-23 12:53:34,SI,SI
2018-06-23,11:44:49,"9,991020","-84,233105",871,3,"0,00",16,,0,Detención Prolongada,Detención Prolongada,0,2018-06-23 12:09:38,SI,SI
2018-06-23,11:44:49,"9,991020","-84,233105",871,3,"0,00",16,,0,Vehículo detenido,,0,2018-06-23 11:50:14,SI,SI
2018-06-23,11:44:49,"9,991020","-84,233105",871,1,"0,00",16,90,13514,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529700,2018-06-23 11:46:46,SI,SI
2018-06-23,11:44:44,"9,991020","-84,233105",871,1,"0,00",16,,0,apagado del vehiculo,,13529700,2018-06-23 11:46:43,SI,SI
2018-06-23,11:44:08,"9,991495","-84,233612",872,1,"15,50",179,90,13805,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529600,2018-06-23 11:46:08,SI,SI
2018-06-23,11:43:08,"9,992233","-84,233895",875,1,"0,00",153,90,13707,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529500,2018-06-23 11:46:06,SI,SI
2018-06-23,11:42:08,"9,992256","-84,233897",875,1,"0,00",337,90,13732,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529500,2018-06-23 11:47:23,SI,SI
2018-06-23,11:41:08,"9,991695","-84,233605",873,1,"20,40",338,90,13785,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529500,2018-06-23 11:47:23,SI,SI
2018-06-23,11:40:11,"9,991116","-84,232987",866,1,"0,60",29,90,12726,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529300,2018-06-23 11:47:22,SI,SI
2018-06-23,11:40:05,"9,991045","-84,233100",872,1,"0,00",29,,0,encendido del vehiculo,,13529300,2018-06-23 11:46:50,SI,SI
2018-06-23,11:37:53,"9,991045","-84,233100",872,3,"0,00",29,,0,Transmisión de datos transparente,,0,2018-06-23 11:46:48,SI,SI
2018-06-23,11:37:53,"9,991045","-84,233100",872,1,"0,00",29,90,13556,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529300,2018-06-23 11:46:48,SI,SI
2018-06-23,11:37:48,"9,991045","-84,233100",872,1,"0,00",29,,0,apagado del vehiculo,,13529300,2018-06-23 11:46:54,SI,SI
2018-06-23,11:37:27,"9,990993","-84,233122",871,1,"7,30",53,90,13857,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529300,2018-06-23 11:38:50,SI,SI
2018-06-23,11:36:24,"9,992615","-84,234102",873,1,"0,00",121,90,13836,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13529100,2018-06-23 11:36:37,SI,SI
2018-06-23,11:35:27,"9,991587","-84,236443",867,1,"32,10",69,90,13963,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13528900,2018-06-23 11:35:39,SI,SI
2018-06-23,11:34:27,"9,989096","-84,240354",855,1,"34,30",56,90,13970,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13528300,2018-06-23 11:34:36,SI,SI
2018-06-23,11:33:27,"9,986460","-84,244912",843,1,"32,80",61,90,13934,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13527800,2018-06-23 11:33:37,SI,SI
2018-06-23,11:32:27,"9,984581","-84,248349",833,1,"27,60",11,90,13935,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13527300,2018-06-23 11:32:37,SI,SI
2018-06-23,11:31:27,"9,983567","-84,250722",832,1,"0,00",97,90,13832,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13526900,2018-06-23 11:31:51,SI,SI
2018-06-23,11:30:27,"9,983503","-84,255806",830,1,"31,40",74,90,13921,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13526400,2018-06-23 11:30:38,SI,SI
2018-06-23,11:29:27,"9,981731","-84,259161",825,1,"9,20",36,90,13829,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13526000,2018-06-23 11:29:37,SI,SI
2018-06-23,11:28:27,"9,980489","-84,259136",828,1,"29,80",327,90,13879,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13525800,2018-06-23 11:28:37,SI,SI
2018-06-23,11:27:27,"9,977806","-84,257178",806,1,"30,00",333,90,14022,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13525400,2018-06-23 11:27:38,SI,SI
2018-06-23,11:26:27,"9,974808","-84,256535",820,1,"26,10",308,90,13944,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13525000,2018-06-23 11:26:38,SI,SI
2018-06-23,11:25:27,"9,971135","-84,255742",811,1,"37,30",355,90,14040,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13524600,2018-06-23 11:25:39,SI,SI
2018-06-23,11:24:27,"9,966171","-84,256259",814,1,"34,60",329,90,13953,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13524000,2018-06-23 11:24:38,SI,SI
2018-06-23,11:23:27,"9,962363","-84,254901",817,1,"19,20",327,90,13999,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13523500,2018-06-23 11:23:39,SI,SI
2018-06-23,11:22:27,"9,960063","-84,258209",810,1,"31,60",30,90,14011,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13523100,2018-06-23 11:22:38,SI,SI
2018-06-23,11:21:27,"9,957017","-84,261511",805,1,"22,60",69,90,13982,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13522600,2018-06-23 11:21:40,SI,SI
2018-06-23,11:20:27,"9,956075","-84,264480",797,1,"19,70",72,90,14040,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13522200,2018-06-23 11:20:39,SI,SI
2018-06-23,11:19:30,"9,954495","-84,269579",788,1,"40,40",72,90,14079,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13521600,2018-06-23 11:19:39,SI,SI
2018-06-23,11:18:27,"9,952829","-84,275377",774,1,"39,00",78,90,14086,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13521000,2018-06-23 11:18:39,SI,SI
2018-06-23,11:17:30,"9,951771","-84,280597",751,1,"35,90",78,90,14064,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13520400,2018-06-23 11:17:39,SI,SI
2018-06-23,11:16:30,"9,950857","-84,285419",732,1,"27,70",84,90,14064,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13519800,2018-06-23 11:16:42,SI,SI
2018-06-23,11:15:57,"9,950646","-84,287960",704,3,"27,20",81,,0,Puesta en marcha del Vehículo,,0,2018-06-23 11:16:00,SI,SI
2018-06-23,11:15:27,"9,949207","-84,289439",680,1,"18,50",27,90,14018,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13519300,2018-06-23 11:15:50,SI,SI
2018-06-23,11:14:30,"9,947769","-84,290126",663,1,"10,60",28,90,13864,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13519100,2018-06-23 11:14:40,SI,SI
2018-06-23,11:13:39,"9,946727","-84,290291",662,1,"0,00",144,90,13853,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13518900,2018-06-23 11:13:45,SI,SI
2018-06-23,11:13:24,"9,946891","-84,290188",667,1,"0,00",144,,0,encendido del vehiculo,,13518900,2018-06-23 11:13:40,SI,SI
2018-06-23,08:29:38,"9,946891","-84,290188",667,3,"0,00",144,,0,Transmisión de datos transparente,,0,2018-06-23 11:13:39,SI,SI
2018-06-23,08:29:38,"9,946891","-84,290188",667,3,"0,00",144,,0,Detención Prolongada,Detención Prolongada,0,2018-06-23 08:54:15,SI,SI
2018-06-23,08:29:38,"9,946891","-84,290188",667,3,"0,00",144,,0,Vehículo detenido,,0,2018-06-23 08:34:14,SI,SI
2018-06-23,08:29:38,"9,946891","-84,290188",667,1,"0,00",144,91,13593,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13518900,2018-06-23 08:29:41,SI,SI
2018-06-23,08:29:33,"9,946891","-84,290188",667,1,"0,00",144,,0,apagado del vehiculo,,13518900,2018-06-23 08:29:35,SI,SI
2018-06-23,08:29:09,"9,946932","-84,290218",668,1,"6,10",148,91,13809,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13518900,2018-06-23 08:29:21,SI,SI
2018-06-23,08:28:09,"9,946712","-84,290124",664,1,"0,00",157,91,13854,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13518900,2018-06-23 08:28:19,SI,SI
2018-06-23,08:27:09,"9,948825","-84,289593",677,1,"36,40",203,91,14004,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13518700,2018-06-23 08:27:19,SI,SI
2018-06-23,08:26:09,"9,951018","-84,284476",738,1,"40,20",260,91,13991,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13518100,2018-06-23 08:26:19,SI,SI
2018-06-23,08:25:09,"9,952221","-84,278463",758,1,"32,30",257,91,14016,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13517400,2018-06-23 08:25:20,SI,SI
2018-06-23,08:24:09,"9,953364","-84,273432",788,1,"37,50",252,91,13970,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13516800,2018-06-23 08:24:18,SI,SI
2018-06-23,08:23:09,"9,955052","-84,267826",791,1,"33,90",251,91,14018,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13516200,2018-06-23 08:23:19,SI,SI
2018-06-23,08:22:09,"9,956883","-84,262018",802,1,"42,20",251,91,14021,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13515500,2018-06-23 08:22:49,SI,SI
2018-06-23,08:21:09,"9,959542","-84,258495",812,1,"39,40",206,91,14051,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13515000,2018-06-23 08:21:21,SI,SI
2018-06-23,08:20:09,"9,962267","-84,254882",815,1,"6,40",148,91,13928,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13514400,2018-06-23 08:20:20,SI,SI
2018-06-23,08:19:09,"9,966765","-84,256625",811,1,"42,20",152,91,14003,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13513900,2018-06-23 08:19:20,SI,SI
2018-06-23,08:18:09,"9,972924","-84,255992",820,1,"20,10",173,91,14018,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13513200,2018-06-23 08:18:20,SI,SI
2018-06-23,08:17:09,"9,975048","-84,256781",811,1,"21,80",153,91,13952,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13512900,2018-06-23 08:17:20,SI,SI
2018-06-23,08:16:09,"9,977805","-84,257190",806,1,"25,50",160,91,14030,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13512600,2018-06-23 08:16:21,SI,SI
2018-06-23,08:15:09,"9,979869","-84,258715",823,1,"30,80",145,91,14006,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13512300,2018-06-23 08:15:20,SI,SI
2018-06-23,08:14:09,"9,982737","-84,258159",825,1,"37,20",242,91,14070,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13511900,2018-06-23 08:14:20,SI,SI
2018-06-23,08:13:09,"9,983514","-84,252183",829,1,"38,10",271,91,14084,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13511200,2018-06-23 08:13:21,SI,SI
2018-06-23,08:12:12,"9,985332","-84,247367",835,1,"37,00",254,91,14058,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13510500,2018-06-23 08:12:22,SI,SI
2018-06-23,08:11:12,"9,987485","-84,243280",845,1,"22,00",230,91,14064,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13510000,2018-06-23 08:11:21,SI,SI
2018-06-23,08:10:12,"9,989941","-84,239073",863,1,"35,70",237,91,14028,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13509500,2018-06-23 08:10:21,SI,SI
2018-06-23,08:10:03,"9,990362","-84,238413",866,3,"32,90",237,,0,Puesta en marcha del Vehículo,,0,2018-06-23 08:10:06,SI,SI
2018-06-23,08:09:12,"9,992506","-84,234741",877,1,"34,20",243,91,13900,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508900,2018-06-23 08:09:22,SI,SI
2018-06-23,08:08:12,"9,991772","-84,233560",885,1,"25,30",341,91,14011,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508700,2018-06-23 08:08:54,SI,SI
2018-06-23,08:07:27,"9,991091","-84,232959",888,1,"0,20",15,91,13054,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:08:52,SI,SI
2018-06-23,08:07:10,"9,991032","-84,233017",880,1,"0,00",15,,0,encendido del vehiculo,,13508600,2018-06-23 08:08:48,SI,SI
2018-06-23,07:52:08,"9,991032","-84,233017",880,1,"0,00",15,91,12614,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:23,SI,SI
2018-06-23,07:52:08,"9,991032","-84,233017",880,3,"0,00",15,,0,Transmisión de datos transparente,,0,2018-06-23 08:08:42,SI,SI
2018-06-23,07:51:41,"9,990995","-84,233080",862,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:22,SI,SI
2018-06-23,07:31:40,"9,990995","-84,233080",862,1,"0,00",15,91,12623,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:22,SI,SI
2018-06-23,07:31:13,"9,991017","-84,232992",865,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:20,SI,SI
2018-06-23,07:11:13,"9,991017","-84,232992",865,1,"0,00",15,91,12611,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:19,SI,SI
2018-06-23,07:10:45,"9,991082","-84,232986",865,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:19,SI,SI
2018-06-23,06:50:45,"9,991082","-84,232986",865,1,"0,00",15,91,12626,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:18,SI,SI
2018-06-23,06:50:17,"9,991026","-84,233101",872,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:16,SI,SI
2018-06-23,06:30:13,"9,991026","-84,233101",872,1,"0,00",15,91,12637,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:16,SI,SI
2018-06-23,06:29:47,"9,991051","-84,233091",874,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:15,SI,SI
2018-06-23,06:09:46,"9,991051","-84,233091",874,1,"0,00",15,91,12634,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:15,SI,SI
2018-06-23,06:09:21,"9,991087","-84,233175",872,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:13,SI,SI
2018-06-23,05:49:15,"9,991087","-84,233175",872,1,"0,00",15,91,12635,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:13,SI,SI
2018-06-23,05:48:55,"9,990944","-84,233139",882,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:12,SI,SI
2018-06-23,05:28:49,"9,990944","-84,233139",882,1,"0,00",15,91,12635,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:12,SI,SI
2018-06-23,05:28:31,"9,991028","-84,233110",878,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:11,SI,SI
2018-06-23,05:08:33,"9,991028","-84,233110",878,1,"0,00",15,91,12653,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:10,SI,SI
2018-06-23,05:08:15,"9,990962","-84,233147",875,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:08,SI,SI
2018-06-23,04:48:18,"9,990962","-84,233147",875,1,"0,00",15,91,12665,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:07,SI,SI
2018-06-23,04:47:59,"9,990964","-84,233089",882,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:06,SI,SI
2018-06-23,04:28:00,"9,990964","-84,233089",882,1,"0,00",15,91,12665,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:06,SI,SI
2018-06-23,04:27:42,"9,990992","-84,233127",878,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:06,SI,SI
2018-06-23,04:07:45,"9,990992","-84,233127",878,1,"0,00",15,91,12670,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:05,SI,SI
2018-06-23,04:07:26,"9,991029","-84,233156",876,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:10:00,SI,SI
2018-06-23,03:47:28,"9,991029","-84,233156",876,1,"0,00",15,91,12694,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:10:00,SI,SI
2018-06-23,03:47:10,"9,991049","-84,233137",875,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:58,SI,SI
2018-06-23,03:27:11,"9,991049","-84,233137",875,1,"0,00",15,91,12695,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:58,SI,SI
2018-06-23,03:26:53,"9,991066","-84,233082",867,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:34,SI,SI
2018-06-23,03:06:54,"9,991066","-84,233082",867,1,"0,00",15,91,12697,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:34,SI,SI
2018-06-23,03:06:36,"9,991071","-84,233101",869,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:32,SI,SI
2018-06-23,02:46:39,"9,991071","-84,233101",869,1,"0,00",15,91,12726,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:31,SI,SI
2018-06-23,02:46:21,"9,990988","-84,233126",875,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:27,SI,SI
2018-06-23,02:26:33,"9,990988","-84,233126",875,1,"0,00",15,91,12749,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:27,SI,SI
2018-06-23,02:26:05,"9,990991","-84,233110",870,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:24,SI,SI
2018-06-23,02:06:06,"9,990991","-84,233110",870,1,"0,00",15,91,12747,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:23,SI,SI
2018-06-23,02:05:39,"9,991015","-84,233037",875,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:18,SI,SI
2018-06-23,01:45:38,"9,991015","-84,233037",875,1,"0,00",15,91,12764,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:17,SI,SI
2018-06-23,01:45:11,"9,991061","-84,233049",863,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:16,SI,SI
2018-06-23,01:25:10,"9,991061","-84,233049",863,1,"0,10",15,91,12774,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:15,SI,SI
2018-06-23,01:24:43,"9,991011","-84,233132",867,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:14,SI,SI
2018-06-23,01:04:44,"9,991011","-84,233132",867,1,"0,00",15,91,12807,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:10,SI,SI
2018-06-23,01:04:16,"9,990939","-84,233130",863,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:07,SI,SI
2018-06-23,00:44:15,"9,990939","-84,233130",863,1,"0,00",15,91,12804,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:06,SI,SI
2018-06-23,00:43:48,"9,991011","-84,233063",868,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:02,SI,SI
2018-06-23,00:23:46,"9,991011","-84,233063",868,1,"0,00",15,91,12806,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:02,SI,SI
2018-06-23,00:23:20,"9,990958","-84,233076",896,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:09:01,SI,SI
2018-06-23,00:03:19,"9,990958","-84,233076",896,1,"0,00",15,91,12823,Por tiempo de lectura,Report ID: 1 - Report_Type: 0,13508600,2018-06-23 08:09:01,SI,SI
2018-06-23,00:02:52,"9,990952","-84,233193",855,1,"0,00",15,,0,Reset,GTDOG,13508600,2018-06-23 08:08:57,SI,SI
