"product_name","promotion_name","product_family","recyclable_package","media_type","has_promotion","promotion_duration_days","promotion_unit_cost","sales"
"Carrington Frozen Pepperoni Pizza","Dollar Days","Food","true","Sunday Paper",1,1,14304,5.14
"Carrington Frozen Pepperoni Pizza","Go For It","Food","true","Daily Paper Radio TV",1,4,10055,5.14
"Carrington Frozen Pepperoni Pizza","Money Savers","Food","true","Cash Register Handout",1,4,5301,5.14
"Carrington Frozen Pepperoni Pizza","Price Destroyers","Food","true","TV",1,1,10417,10.28
"Carrington Frozen Pepperoni Pizza","Price Winners","Food","true","Cash Register Handout",1,4,10377,5.14
"Carrington Frozen Pepperoni Pizza","Sales Days","Food","true","Daily Paper Radio TV",1,3,9771,7.71
"Carrington Frozen Pepperoni Pizza","Sales Galore","Food","true","Bulk Mail",1,2,9655,7.71
"Carrington Frozen Pepperoni Pizza","Sales Galore","Food","true","Product Attachment",1,3,14908,10.28
"Carrington Frozen Pepperoni Pizza","Save-It Sale","Food","true","Product Attachment",1,3,6025,5.14
"Carrington Frozen Pepperoni Pizza","Shelf Emptiers","Food","true","Daily Paper Radio TV",1,3,10789,5.14
"Carrington Frozen Pepperoni Pizza","Super Savers","Food","true","Sunday Paper Radio",1,4,9496,7.71
"Carrington Frozen Pepperoni Pizza","Super Wallet Savers","Food","true","Cash Register Handout",1,2,14019,7.71
"Carrington Frozen Pepperoni Pizza","Three for One","Food","true","Sunday Paper",1,2,11825,7.71
"Carrington Frozen Pepperoni Pizza","Wallet Savers","Food","true","Sunday Paper Radio TV",1,4,7995,5.14
"Carrington Frozen Pepperoni Pizza","You Save Days","Food","true","Bulk Mail",1,4,13181,15.42
"Carrington Frozen Sausage Pizza","'No Promotion","Food","true","No Media",0,0,0,491.55
"Carrington Frozen Sausage Pizza","Dimes Off","Food","true","In-Store Coupon",1,3,10165,3.39
"Carrington Frozen Sausage Pizza","Dollar Days","Food","true","Daily Paper Radio",1,3,13881,10.17
"Carrington Frozen Sausage Pizza","Double Down Sale","Food","true","Daily Paper Radio",1,4,6267,10.17
"Carrington Frozen Sausage Pizza","Double Down Sale","Food","true","Street Handout",1,3,5919,13.56
"Carrington Frozen Sausage Pizza","Free For All","Food","true","Street Handout",1,1,5518,13.56
"Carrington Frozen Sausage Pizza","Free For All","Food","true","Sunday Paper Radio",1,3,12624,6.78
"Carrington Frozen Sausage Pizza","Go For It","Food","true","Radio",1,3,12403,6.78
"Carrington Frozen Sausage Pizza","Money Savers","Food","true","Cash Register Handout",1,4,5301,6.78
"Carrington Frozen Sausage Pizza","One Day Sale","Food","true","Daily Paper Radio TV",1,1,11729,10.17
"Carrington Frozen Sausage Pizza","Price Winners","Food","true","Cash Register Handout",1,3,9521,6.78
"Carrington Frozen Sausage Pizza","Price Winners","Food","true","Cash Register Handout",1,4,10377,13.56
"Carrington Frozen Sausage Pizza","Sales Days","Food","true","Daily Paper Radio TV",1,3,9771,10.17
"Carrington Frozen Sausage Pizza","Sales Galore","Food","true","Bulk Mail",1,2,9655,6.78
"Carrington Frozen Sausage Pizza","Save-It Sale","Food","true","Daily Paper Radio TV",1,3,8937,10.17
"Carrington Frozen Sausage Pizza","Shelf Clearing Days","Food","true","In-Store Coupon",1,1,10921,13.56
"Carrington Frozen Sausage Pizza","Super Duper Savers","Food","true","Daily Paper",1,1,10091,13.56
"Carrington Frozen Sausage Pizza","Two Day Sale","Food","true","Daily Paper",1,3,10365,10.17
"Carrington Frozen Sausage Pizza","Two Day Sale","Food","true","Sunday Paper",1,3,12688,10.17
"Carrington Frozen Sausage Pizza","Two for One","Food","true","Bulk Mail",1,2,8642,10.17
"Carrington Frozen Sausage Pizza","You Save Days","Food","true","TV",1,2,10822,10.17
"Carrington Grape Popsicles","'No Promotion","Food","false","No Media",0,0,0,377
"Carrington Grape Popsicles","Best Savings","Food","false","Daily Paper Radio TV",1,4,5382,8.7
"Carrington Grape Popsicles","Best Savings","Food","false","Radio",1,4,13141,8.7
"Carrington Grape Popsicles","Cash Register Lottery","Food","false","Daily Paper Radio",1,29,5986,5.8
"Carrington Grape Popsicles","Cash Register Lottery","Food","false","Sunday Paper Radio",1,29,12361,5.8
"Carrington Grape Popsicles","I Cant Believe It Sale","Food","false","Product Attachment",1,4,14746,11.6
"Carrington Grape Popsicles","Mystery Sale","Food","false","Sunday Paper Radio",1,3,9700,8.7
"Carrington Grape Popsicles","One Day Sale","Food","false","In-Store Coupon",1,2,9307,14.5
"Carrington Grape Popsicles","Price Cutters","Food","false","Cash Register Handout",1,3,14552,8.7
"Carrington Grape Popsicles","Saving Days","Food","false","Daily Paper Radio",1,2,11836,8.7
"Carrington Grape Popsicles","Savings Galore","Food","false","Sunday Paper Radio TV",1,1,6165,11.6
"Carrington Grape Popsicles","Shelf Emptiers","Food","false","Daily Paper Radio TV",1,3,10789,8.7
"Carrington Grape Popsicles","Super Duper Savers","Food","false","Cash Register Handout",1,4,12950,8.7
"Carrington Grape Popsicles","Super Savers","Food","false","In-Store Coupon",1,4,13466,8.7
"Carrington Grape Popsicles","Super Savers","Food","false","Sunday Paper Radio",1,2,6476,5.8
"Carrington Grape Popsicles","Three for One","Food","false","Cash Register Handout",1,1,13643,2.9
"Carrington Grape Popsicles","Unbeatable Price Savers","Food","false","Daily Paper Radio TV",1,3,13777,8.7
"Carrington Grape Popsicles","Weekend Markdown","Food","false","Daily Paper Radio TV",1,3,7524,8.7
"Carrington Grape Popsicles","You Save Days","Food","false","TV",1,2,10822,5.8
"Carrington Home Style French Fries","'No Promotion","Food","false","No Media",0,0,0,105.8
"Carrington Home Style French Fries","Big Promo","Food","false","Cash Register Handout",1,2,12388,2.76
"Carrington Home Style French Fries","Big Promo","Food","false","Sunday Paper",1,2,5112,1.84
"Carrington Home Style French Fries","Dollar Days","Food","false","Daily Paper Radio",1,3,13881,3.68
"Carrington Home Style French Fries","Go For It","Food","false","Radio",1,3,12403,2.76
"Carrington Home Style French Fries","High Roller Savings","Food","false","Daily Paper",1,4,10184,1.84
"Carrington Home Style French Fries","Mystery Sale","Food","false","Sunday Paper Radio",1,3,9700,3.68
"Carrington Home Style French Fries","Price Cutters","Food","false","Cash Register Handout",1,3,14552,1.84
"Carrington Home Style French Fries","Price Savers","Food","false","Street Handout",1,2,11513,2.76
"Carrington Home Style French Fries","Price Slashers","Food","false","Sunday Paper Radio TV",1,1,8621,1.84
"Carrington Home Style French Fries","Price Winners","Food","false","Cash Register Handout",1,4,10377,2.76
"Carrington Home Style French Fries","Sales Galore","Food","false","Product Attachment",1,3,14908,2.76
"Carrington Home Style French Fries","Save-It Sale","Food","false","Product Attachment",1,3,6025,3.68
"Carrington Home Style French Fries","Saving Days","Food","false","Daily Paper Radio",1,2,11836,3.68
"Carrington Home Style French Fries","Two Day Sale","Food","false","Daily Paper Radio",1,4,11252,2.76
"Carrington Home Style French Fries","Two Day Sale","Food","false","Sunday Paper",1,3,12688,2.76
"Carrington Home Style French Fries","Two for One","Food","false","Bulk Mail",1,2,8642,3.68
"Carrington Home Style French Fries","You Save Days","Food","false","Bulk Mail",1,4,13181,3.68
"Carrington Ice Cream","'No Promotion","Food","true","No Media",0,0,0,363.05
"Carrington Ice Cream","Cash Register Lottery","Food","true","Daily Paper Radio",1,29,5986,10.6
"Carrington Ice Cream","Dimes Off","Food","true","In-Store Coupon",1,3,10165,5.3
"Carrington Ice Cream","Green Light Days","Food","true","Daily Paper",1,2,6627,7.95
"Carrington Ice Cream","One Day Sale","Food","true","Street Handout",1,4,9515,2.65
"Carrington Ice Cream","Price Slashers","Food","true","Radio",1,3,7698,5.3
"Carrington Ice Cream","Sales Galore","Food","true","Product Attachment",1,3,14908,10.6
"Carrington Ice Cream","Save-It Sale","Food","true","Product Attachment",1,3,6025,7.95
"Carrington Ice Cream","Shelf Emptiers","Food","true","Daily Paper Radio TV",1,3,10789,5.3
"Carrington Ice Cream","Super Duper Savers","Food","true","Cash Register Handout",1,4,12950,13.25
"Carrington Ice Cream Sandwich","'No Promotion","Food","true","No Media",0,0,0,304.64
"Carrington Ice Cream Sandwich","Big Time Discounts","Food","true","Product Attachment",1,2,10993,8.96
"Carrington Ice Cream Sandwich","Bye Bye Baby","Food","true","TV",1,4,6292,6.72
"Carrington Ice Cream Sandwich","Cash Register Lottery","Food","true","Daily Paper Radio",1,29,5986,8.96
"Carrington Ice Cream Sandwich","Cash Register Lottery","Food","true","Sunday Paper Radio",1,29,12361,4.48
"Carrington Ice Cream Sandwich","Dollar Cutters","Food","true","Daily Paper Radio TV",1,2,14418,4.48
"Carrington Ice Cream Sandwich","Money Savers","Food","true","Cash Register Handout",1,4,5301,11.2
"Carrington Ice Cream Sandwich","One Day Sale","Food","true","In-Store Coupon",1,2,9307,8.96
"Carrington Ice Cream Sandwich","Price Savers","Food","true","Street Handout",1,2,11513,6.72
"Carrington Ice Cream Sandwich","Price Savers","Food","true","Sunday Paper Radio",1,1,11170,6.72
"Carrington Ice Cream Sandwich","Sale Winners","Food","true","Daily Paper",1,4,8959,8.96
"Carrington Ice Cream Sandwich","Sales Galore","Food","true","Bulk Mail",1,4,14245,6.72
"Carrington Ice Cream Sandwich","Sales Galore","Food","true","Product Attachment",1,3,14908,8.96
"Carrington Ice Cream Sandwich","Sales Galore","Food","true","TV",1,2,10616,4.48
"Carrington Ice Cream Sandwich","Save-It Sale","Food","true","Daily Paper Radio",1,2,6484,8.96
"Carrington Ice Cream Sandwich","Save-It Sale","Food","true","Product Attachment",1,3,6025,8.96
"Carrington Ice Cream Sandwich","Super Duper Savers","Food","true","Cash Register Handout",1,4,12950,4.48
"Carrington Ice Cream Sandwich","Two for One","Food","true","Bulk Mail",1,2,8642,6.72
"Carrington Lemon Popsicles","'No Promotion","Food","true","No Media",0,0,0,181
"Carrington Lemon Popsicles","Big Time Discounts","Food","true","Daily Paper",1,2,8186,5.43
"Carrington Lemon Popsicles","Cash Register Lottery","Food","true","In-Store Coupon",1,29,9578,3.62
"Carrington Lemon Popsicles","Double Your Savings","Food","true","Sunday Paper Radio",1,2,5658,7.24
"Carrington Lemon Popsicles","High Roller Savings","Food","true","Daily Paper",1,4,10184,10.86
"Carrington Lemon Popsicles","One Day Sale","Food","true","Daily Paper Radio TV",1,1,11729,7.24
"Carrington Lemon Popsicles","One Day Sale","Food","true","Sunday Paper",1,2,12909,1.81
"Carrington Lemon Popsicles","Price Cutters","Food","true","Cash Register Handout",1,3,14552,3.62
"Carrington Lemon Popsicles","Price Destroyers","Food","true","TV",1,1,10417,3.62
"Carrington Lemon Popsicles","Sales Galore","Food","true","Product Attachment",1,3,14908,9.05
"Carrington Lemon Popsicles","Save-It Sale","Food","true","Product Attachment",1,3,6025,7.24
"Carrington Lemon Popsicles","Savings Galore","Food","true","Street Handout",1,3,13853,3.62
"Carrington Lemon Popsicles","Super Savers","Food","true","Sunday Paper Radio",1,2,6499,9.05
"Carrington Lemon Popsicles","You Save Days","Food","true","Sunday Paper",1,4,5127,5.43
"Carrington Lemon Popsicles","You Save Days","Food","true","TV",1,2,10822,5.43
"Carrington Lime Popsicles","'No Promotion","Food","false","No Media",0,0,0,202.07
"Carrington Lime Popsicles","Big Promo","Food","false","Cash Register Handout",1,2,12388,3.34
"Carrington Lime Popsicles","Cash Register Lottery","Food","false","Daily Paper Radio TV",1,29,5559,5.01
"Carrington Lime Popsicles","Cash Register Lottery","Food","false","In-Store Coupon",1,29,9578,3.34
"Carrington Lime Popsicles","Dollar Days","Food","false","Sunday Paper",1,1,14304,3.34
"Carrington Lime Popsicles","Green Light Days","Food","false","Daily Paper",1,2,6627,5.01
"Carrington Lime Popsicles","High Roller Savings","Food","false","Daily Paper",1,4,10184,5.01
"Carrington Lime Popsicles","Sales Days","Food","false","Daily Paper Radio TV",1,3,9771,5.01
"Carrington Lime Popsicles","Sales Galore","Food","false","Product Attachment",1,3,14908,5.01
"Carrington Lime Popsicles","Savings Galore","Food","false","Street Handout",1,3,13853,5.01
"Carrington Lime Popsicles","Shelf Clearing Days","Food","false","In-Store Coupon",1,1,10921,5.01
"Carrington Lime Popsicles","Shelf Emptiers","Food","false","Street Handout",1,4,13734,3.34
"Carrington Lime Popsicles","Super Savers","Food","false","Sunday Paper Radio",1,2,6499,5.01
"Carrington Lime Popsicles","Two Day Sale","Food","false","Sunday Paper",1,3,12688,5.01
"Carrington Lime Popsicles","You Save Days","Food","false","Bulk Mail",1,4,13181,5.01
"Carrington Lime Popsicles","You Save Days","Food","false","TV",1,2,10822,10.02
"Carrington Low Fat French Fries","'No Promotion","Food","false","No Media",0,0,0,303.66
"Carrington Low Fat French Fries","Big Promo","Food","false","Cash Register Handout",1,2,12388,7.23
"Carrington Low Fat French Fries","Dimes Off","Food","false","Daily Paper Radio TV",1,2,9647,9.64
"Carrington Low Fat French Fries","Dollar Days","Food","false","Daily Paper Radio",1,3,13881,4.82
"Carrington Low Fat French Fries","Double Your Savings","Food","false","Radio",1,2,9443,9.64
"Carrington Low Fat French Fries","Price Savers","Food","false","Cash Register Handout",1,3,12820,7.23
"Carrington Low Fat French Fries","Savings Galore","Food","false","Street Handout",1,3,13853,7.23
"Carrington Low Fat French Fries","Shelf Clearing Days","Food","false","Radio",1,3,9977,7.23
"Carrington Low Fat French Fries","Shelf Emptiers","Food","false","Daily Paper Radio TV",1,3,10789,9.64
"Carrington Low Fat French Fries","Two Day Sale","Food","false","Daily Paper",1,3,10365,4.82
"Carrington Low Fat French Fries","Weekend Markdown","Food","false","Street Handout",1,2,5337,7.23
"Carrington Low Fat Waffles","'No Promotion","Food","true","No Media",0,0,0,306.88
"Carrington Low Fat Waffles","Bag Stuffers","Food","true","In-Store Coupon",1,3,11589,10.96
"Carrington Low Fat Waffles","Best Savings","Food","true","Daily Paper Radio TV",1,4,5382,5.48
"Carrington Low Fat Waffles","Dimes Off","Food","true","In-Store Coupon",1,3,10165,5.48
"Carrington Low Fat Waffles","Double Down Sale","Food","true","Daily Paper",1,1,5596,8.22
"Carrington Low Fat Waffles","Free For All","Food","true","Street Handout",1,1,5518,8.22
"Carrington Low Fat Waffles","Green Light Days","Food","true","Street Handout",1,2,13342,5.48
"Carrington Low Fat Waffles","Price Savers","Food","true","Cash Register Handout",1,3,12820,8.22
"Carrington Low Fat Waffles","Price Winners","Food","true","Street Handout",1,2,6879,8.22
"Carrington Low Fat Waffles","Save-It Sale","Food","true","Daily Paper Radio TV",1,3,8937,5.48
"Carrington Low Fat Waffles","Shelf Emptiers","Food","true","Daily Paper Radio TV",1,3,10789,8.22
"Carrington Low Fat Waffles","Three for One","Food","true","Product Attachment",1,3,12247,8.22
"Carrington Low Fat Waffles","Unbeatable Price Savers","Food","true","Product Attachment",1,4,12436,13.7
"Carrington Low Fat Waffles","Weekend Markdown","Food","true","Street Handout",1,2,5337,10.96
"Carrington Orange Popsicles","'No Promotion","Food","true","No Media",0,0,0,87.63
"Carrington Orange Popsicles","Green Light Days","Food","true","Street Handout",1,2,13342,3.45
"Carrington Orange Popsicles","Mystery Sale","Food","true","In-Store Coupon",1,2,13161,0.69
"Carrington Orange Popsicles","One Day Sale","Food","true","Daily Paper Radio TV",1,3,13175,4.83
"Carrington Orange Popsicles","Price Cutters","Food","true","Product Attachment",1,4,12920,2.07
"Carrington Orange Popsicles","Price Destroyers","Food","true","TV",1,1,10417,2.07
"Carrington Orange Popsicles","Sales Days","Food","true","Daily Paper Radio TV",1,3,9771,5.52
"Carrington Orange Popsicles","Sales Galore","Food","true","Bulk Mail",1,4,14245,2.07
"Carrington Orange Popsicles","Super Savers","Food","true","Sunday Paper Radio",1,2,6476,2.07
"Carrington Orange Popsicles","Two Day Sale","Food","true","Daily Paper",1,3,10365,2.07
"Carrington Orange Popsicles","Two Day Sale","Food","true","Sunday Paper Radio TV",1,2,10030,1.38
"Carrington Orange Popsicles","Unbeatable Price Savers","Food","true","Product Attachment",1,4,12436,3.45
"Carrington Orange Popsicles","Weekend Markdown","Food","true","Daily Paper Radio TV",1,3,7524,3.45
"Carrington Orange Popsicles","You Save Days","Food","true","Sunday Paper",1,4,5127,2.07
"Carrington Pancake Mix","'No Promotion","Food","false","No Media",0,0,0,308.75
"Carrington Pancake Mix","Bag Stuffers","Food","false","Product Attachment",1,4,8262,4.94
"Carrington Pancake Mix","Big Promo","Food","false","Cash Register Handout",1,2,12388,7.41
"Carrington Pancake Mix","Big Promo","Food","false","Sunday Paper",1,2,5112,9.88
"Carrington Pancake Mix","Dimes Off","Food","false","Daily Paper Radio TV",1,2,9647,7.41
"Carrington Pancake Mix","One Day Sale","Food","false","Daily Paper Radio TV",1,3,13175,7.41
"Carrington Pancake Mix","Price Destroyers","Food","false","Sunday Paper Radio",1,4,11505,7.41
"Carrington Pancake Mix","Price Slashers","Food","false","Sunday Paper Radio TV",1,3,10044,7.41
"Carrington Pancake Mix","Sales Days","Food","false","Daily Paper Radio TV",1,3,9771,7.41
"Carrington Pancake Mix","Super Savers","Food","false","Sunday Paper Radio",1,2,6499,12.35
"Carrington Pancake Mix","Two Day Sale","Food","false","Sunday Paper",1,3,11205,9.88
"Carrington Pancake Mix","Unbeatable Price Savers","Food","false","Product Attachment",1,4,12436,4.94
"Carrington Pancake Mix","Weekend Markdown","Food","false","Street Handout",1,2,5337,7.41
"Carrington Popsicles","'No Promotion","Food","false","No Media",0,0,0,163.8
"Carrington Popsicles","Big Promo","Food","false","Sunday Paper",1,2,5112,8.4
"Carrington Popsicles","Dollar Days","Food","false","Daily Paper Radio",1,3,13881,10.5
"Carrington Popsicles","Green Light Days","Food","false","Daily Paper",1,2,6627,8.4
"Carrington Popsicles","Green Light Days","Food","false","Street Handout",1,2,13342,6.3
"Carrington Popsicles","Money Savers","Food","false","Cash Register Handout",1,4,5301,10.5
"Carrington Popsicles","Mystery Sale","Food","false","Daily Paper Radio TV",1,4,7435,6.3
"Carrington Popsicles","Price Savers","Food","false","Cash Register Handout",1,3,12820,6.3
"Carrington Popsicles","Price Winners","Food","false","Cash Register Handout",1,3,9521,4.2
"Carrington Popsicles","Sales Galore","Food","false","Bulk Mail",1,2,9655,14.7
"Carrington Popsicles","Sales Galore","Food","false","Product Attachment",1,3,14908,10.5
"Carrington Popsicles","Save-It Sale","Food","false","Daily Paper Radio TV",1,3,8937,8.4
"Carrington Popsicles","Savings Galore","Food","false","Street Handout",1,3,13853,12.6
"Carrington Popsicles","Super Duper Savers","Food","false","Cash Register Handout",1,4,12950,6.3
"Carrington Popsicles","Super Duper Savers","Food","false","Daily Paper",1,1,9100,4.2
"Carrington Popsicles","Three for One","Food","false","Product Attachment",1,3,12247,8.4
"Carrington Popsicles","Unbeatable Price Savers","Food","false","Product Attachment",1,4,12436,6.3
"Carrington Popsicles","Weekend Markdown","Food","false","Street Handout",1,2,5337,6.3
"Carrington Popsicles","You Save Days","Food","false","Bulk Mail",1,4,13181,4.2
"Carrington Turkey TV Dinner","'No Promotion","Food","false","No Media",0,0,0,323.84
"Carrington Turkey TV Dinner","Big Time Discounts","Food","false","Product Attachment",1,2,10993,14.72
"Carrington Turkey TV Dinner","Dollar Cutters","Food","false","Bulk Mail",1,4,14126,7.36
"Carrington Turkey TV Dinner","Free For All","Food","false","Sunday Paper Radio",1,3,12624,25.76
"Carrington Turkey TV Dinner","Green Light Days","Food","false","Street Handout",1,2,13342,25.76
"Carrington Turkey TV Dinner","High Roller Savings","Food","false","Daily Paper",1,4,10184,14.72
"Carrington Turkey TV Dinner","Price Winners","Food","false","Street Handout",1,2,6879,14.72
"Carrington Turkey TV Dinner","Sales Days","Food","false","Daily Paper Radio TV",1,3,9771,11.04
"Carrington Turkey TV Dinner","Sales Galore","Food","false","TV",1,2,10616,18.4
"Carrington Turkey TV Dinner","Save-It Sale","Food","false","Product Attachment",1,3,6025,14.72
"Carrington Turkey TV Dinner","Shelf Clearing Days","Food","false","In-Store Coupon",1,1,10921,11.04
"Carrington Turkey TV Dinner","Shelf Clearing Days","Food","false","Radio",1,3,9977,11.04
"Carrington Turkey TV Dinner","Super Duper Savers","Food","false","Daily Paper",1,1,9595.5,29.44
"Carrington Turkey TV Dinner","Unbeatable Price Savers","Food","false","Product Attachment",1,4,12436,11.04
"Carrington Turkey TV Dinner","You Save Days","Food","false","Bulk Mail",1,4,13181,7.36
"Carrington Waffles","'No Promotion","Food","true","No Media",0,0,0,203.05
"Carrington Waffles","Best Savings","Food","true","Daily Paper Radio TV",1,4,5382,5.24
"Carrington Waffles","Big Time Savings","Food","true","Sunday Paper Radio",1,4,10132,3.93
"Carrington Waffles","Go For It","Food","true","Radio",1,3,12403,3.93
"Carrington Waffles","Money Savers","Food","true","Cash Register Handout",1,4,5301,2.62
"Carrington Waffles","Price Savers","Food","true","Street Handout",1,2,11513,3.93
"Carrington Waffles","Price Savers","Food","true","Sunday Paper Radio",1,1,11170,3.93
"Carrington Waffles","Sales Days","Food","true","Daily Paper",1,1,6271,6.55
"Carrington Waffles","Save-It Sale","Food","true","Product Attachment",1,3,6025,2.62
"Carrington Waffles","Shelf Emptiers","Food","true","Sunday Paper Radio TV",1,3,8969,3.93
"Carrington Waffles","Super Duper Savers","Food","true","Daily Paper",1,1,10091,2.62
"Carrington Waffles","Super Savers","Food","true","In-Store Coupon",1,4,13466,3.93
"Carrington Waffles","Two Day Sale","Food","true","Sunday Paper",1,3,12688,3.93
"Carrington Waffles","Unbeatable Price Savers","Food","true","Daily Paper Radio TV",1,3,13777,2.62
"CDR Apple Butter","'No Promotion","Food","false","No Media",0,0,0,204.53
"CDR Apple Butter","Best Savings","Food","false","Radio",1,4,13141,7.24
"CDR Apple Butter","Best Savings","Food","false","Street Handout",1,4,11401,7.24
"CDR Apple Butter","Cash Register Lottery","Food","false","Daily Paper Radio",1,29,5986,9.05
"CDR Apple Butter","Dimes Off","Food","false","Daily Paper Radio TV",1,2,9647,5.43
"CDR Apple Butter","Dollar Days","Food","false","Sunday Paper",1,1,14304,5.43
"CDR Apple Butter","Green Light Days","Food","false","Street Handout",1,2,13342,5.43
"CDR Apple Butter","High Roller Savings","Food","false","Daily Paper",1,4,10184,7.24
"CDR Apple Butter","Sales Galore","Food","false","Product Attachment",1,3,14908,5.43
"CDR Apple Butter","Save-It Sale","Food","false","Product Attachment",1,3,6025,9.05
"CDR Apple Butter","Saving Days","Food","false","Daily Paper Radio",1,2,11836,7.24
"CDR Apple Butter","Super Wallet Savers","Food","false","Daily Paper Radio",1,4,10914,9.05
"CDR Apple Butter","Two Day Sale","Food","false","Daily Paper",1,3,10365,7.24
"CDR Apple Butter","Two Day Sale","Food","false","Sunday Paper",1,3,11205,7.24
"CDR Apple Butter","Wallet Savers","Food","false","Sunday Paper Radio TV",1,4,7995,5.43
"CDR Apple Jam","'No Promotion","Food","true","No Media",0,0,0,419.1
"CDR Apple Jam","Cash Register Lottery","Food","true","Daily Paper Radio TV",1,29,5559,10.16
"CDR Apple Jam","Go For It","Food","true","Daily Paper Radio TV",1,4,10055,7.62
"CDR Apple Jam","Green Light Special","Food","true","In-Store Coupon",1,2,12302,5.08
"CDR Apple Jam","High Roller Savings","Food","true","Daily Paper",1,4,10184,10.16
"CDR Apple Jam","I Cant Believe It Sale","Food","true","Product Attachment",1,4,14746,7.62
"CDR Apple Jam","One Day Sale","Food","true","In-Store Coupon",1,2,9307,10.16
"CDR Apple Jam","Price Savers","Food","true","Street Handout",1,2,11513,7.62
"CDR Apple Jam","Price Slashers","Food","true","Radio",1,3,7698,5.08
"CDR Apple Jam","Sales Galore","Food","true","Bulk Mail",1,2,9655,7.62
"CDR Apple Jam","Sales Galore","Food","true","Product Attachment",1,3,14908,7.62
"CDR Apple Jam","Save-It Sale","Food","true","Daily Paper Radio TV",1,3,8937,7.62
"CDR Apple Jam","Save-It Sale","Food","true","Product Attachment",1,3,6025,10.16
"CDR Apple Jam","Saving Days","Food","true","Daily Paper Radio",1,2,11836,10.16
"CDR Apple Jam","Savings Galore","Food","true","Sunday Paper Radio TV",1,1,6165,10.16
"CDR Apple Jam","Super Duper Savers","Food","true","Daily Paper",1,1,10091,7.62
"CDR Apple Jam","Unbeatable Price Savers","Food","true","Daily Paper Radio TV",1,3,13777,10.16
"CDR Apple Jam","You Save Days","Food","true","TV",1,2,10822,5.08
"CDR Apple Jelly","'No Promotion","Food","true","No Media",0,0,0,313.2
"CDR Apple Jelly","Bag Stuffers","Food","true","Product Attachment",1,4,8262,13.5
"CDR Apple Jelly","Best Savings","Food","true","Radio",1,4,13141,10.8
"CDR Apple Jelly","Bye Bye Baby","Food","true","TV",1,4,6292,8.1
"CDR Apple Jelly","Free For All","Food","true","Sunday Paper Radio",1,3,12624,8.1
"CDR Apple Jelly","Green Light Days","Food","true","Daily Paper",1,2,6627,5.4
"CDR Apple Jelly","I Cant Believe It Sale","Food","true","Product Attachment",1,4,14746,10.8
"CDR Apple Jelly","Money Savers","Food","true","Cash Register Handout",1,4,5301,8.1
"CDR Apple Jelly","One Day Sale","Food","true","Street Handout",1,4,9515,5.4
"CDR Apple Jelly","Price Destroyers","Food","true","TV",1,2,13592,8.1
"CDR Apple Jelly","Price Savers","Food","true","Street Handout",1,2,11513,8.1
"CDR Apple Jelly","Price Winners","Food","true","Street Handout",1,2,6879,10.8
"CDR Apple Jelly","Sales Galore","Food","true","Product Attachment",1,3,14908,8.1
"CDR Apple Jelly","Saving Days","Food","true","Daily Paper Radio",1,2,11836,10.8
"CDR Apple Jelly","Super Savers","Food","true","Sunday Paper Radio",1,2,6476,10.8
"CDR Apple Jelly","You Save Days","Food","true","Bulk Mail",1,4,13181,8.1
"CDR Apple Preserves","'No Promotion","Food","false","No Media",0,0,0,82.62
"CDR Apple Preserves","Big Promo","Food","false","Cash Register Handout",1,2,12388,8.1
"CDR Apple Preserves","Dollar Days","Food","false","Sunday Paper",1,1,14304,4.86
"CDR Apple Preserves","Double Down Sale","Food","false","Daily Paper Radio",1,4,6267,6.48
"CDR Apple Preserves","Green Light Days","Food","false","Street Handout",1,2,13342,4.86
"CDR Apple Preserves","Price Cutters","Food","false","Product Attachment",1,4,12920,3.24
"CDR Apple Preserves","Price Savers","Food","false","Cash Register Handout",1,3,12820,3.24
"CDR Apple Preserves","Super Savers","Food","false","Sunday Paper Radio",1,2,6499,4.86
"CDR Apple Preserves","Wallet Savers","Food","false","Sunday Paper Radio TV",1,4,7995,6.48
"CDR Apple Preserves","You Save Days","Food","false","TV",1,2,10822,3.24
"CDR Brown Sugar","'No Promotion","Food","true","No Media",0,0,0,356.24
"CDR Brown Sugar","Best Savings","Food","true","Street Handout",1,4,11401,8.76
"CDR Brown Sugar","Bye Bye Baby","Food","true","Sunday Paper Radio TV",1,3,9528,8.76
"CDR Brown Sugar","Dimes Off","Food","true","Daily Paper Radio TV",1,2,9647,5.84
"CDR Brown Sugar","Double Down Sale","Food","true","Daily Paper Radio",1,4,6267,11.68
"CDR Brown Sugar","Price Destroyers","Food","true","TV",1,2,13592,11.68
"CDR Brown Sugar","Sale Winners","Food","true","Daily Paper",1,4,8959,8.76
"CDR Brown Sugar","Sales Days","Food","true","Daily Paper Radio TV",1,3,9771,8.76
"CDR Brown Sugar","Savings Galore","Food","true","Sunday Paper Radio",1,4,10526,2.92
"CDR Brown Sugar","Super Savers","Food","true","In-Store Coupon",1,4,13466,8.76
"CDR Brown Sugar","Unbeatable Price Savers","Food","true","Product Attachment",1,4,12436,5.84
"CDR Canola Oil","'No Promotion","Food","true","No Media",0,0,0,287.68
"CDR Canola Oil","Bag Stuffers","Food","true","Product Attachment",1,4,8262,7.44
"CDR Canola Oil","Bye Bye Baby","Food","true","TV",1,4,6292,4.96
"CDR Canola Oil","Cash Register Lottery","Food","true","Sunday Paper Radio",1,29,12361,9.92
"CDR Canola Oil","Double Down Sale","Food","true","Daily Paper Radio",1,4,6267,9.92
